,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp
2620,139,Bolivia,10,-16.2902,-63.5887,null,1,1586001600.0
2621,18431,Belgium,1283,50.8333,4.0,null,3247,1586001600.0
2622,440,Belarus,5,53.7098,27.9534,null,53,1586001600.0
2623,52,Barbados,0,13.1939,-59.5432,null,0,1586001600.0
2624,70,Bangladesh,8,23.685,90.3563,null,30,1586001600.0
2625,688,Bahrain,4,26275.0,50.55,null,423,1586001600.0
2626,521,Azerbaijan,5,40.1431,47.5769,null,32,1586001600.0
2627,11781,Austria,186,47.5162,14.5501,null,2507,1586001600.0
2628,436,Australia,2,-31.9505,115.8605,Western Australia,92,1586001600.0
2629,1115,Australia,8,-37.8136,144.9631,Victoria,527,1586001600.0
2630,80,Australia,2,-41.4545,145.9707,Tasmania,5,1586001600.0
2631,900,Australia,4,-28167.0,153.4,Queensland,8,1586001600.0
2632,26,Australia,0,-12.4634,130.8456,Northern Territory,1,1586001600.0
2633,2493,Australia,12,-33.8688,151.2093,New South Wales,4,1586001600.0
2634,93,Australia,2,-35.4735,149124.0,Australian Capital Territory,18,1586001600.0
2635,770,Armenia,7,40691.0,45382.0,null,43,1586001600.0
2636,1451,Argentina,43,-38.4161,-63.6167,null,279,1586001600.0
2637,10,Angola,2,-11.2027,17.8739,null,2,1586001600.0
2638,466,Andorra,17,42.5063,1.5218,null,21,1586001600.0
2639,1251,Algeria,130,28339.0,1.6596,null,90,1586001600.0
2640,333,Albania,20,41.1533,20.1683,null,99,1586001600.0
2641,299,Afghanistan,7,33.0,65.0,null,10,1586001600.0
2642,39,Zambia,1,-15.4167,28.2833,null,2,1586001600.0
2643,35,United Kingdom,0,32.3078,-64.7505,Bermuda,14,1586001600.0
2644,48,Uganda,0,1.0,32.0,null,0,1586001600.0
2645,20,Tanzania,1,-6.369,34.8888,null,3,1586001600.0
2646,10,Sudan,2,12.8628,30.2176,null,2,1586001600.0
2647,70,Madagascar,0,-18.7669,46.8691,null,0,1586001600.0
2648,23,Guyana,4,5.0,-58.75,null,0,1586001600.0
2649,205,Ghana,5,7.9465,-1232.0,null,31,1586001600.0
2650,1488,Dominican Republic,68,18.7357,-70.1627,null,16,1586001600.0
2651,43,China,0,22.1667,113.55,Macau,10,1586001600.0
2652,651,China,0,32.9711,119.455,Jiangsu,632,1586001600.0
2653,326,China,6,39.549,116.1306,Hebei,310,1586001600.0
2654,220,Canada,3,52.9399,-106.4509,Saskatchewan,null,1586001600.0
2655,6101,Canada,61,52.9399,-73.5491,Quebec,null,1586001600.0
2656,195,Canada,1,53.1355,-57.6604,Newfoundland and Labrador,null,1586001600.0
2657,182,Canada,2,53.7609,-98.8139,Manitoba,null,1586001600.0
2658,16,Benin,0,9.3077,2.3158,null,2,1586001600.0
2659,4,Belize,0,13.1939,-59.5432,null,0,1586001600.0
2660,9,Saint Kitts and Nevis,0,17.357822,-62.782998,null,0,1586001600.0
2661,14,Namibia,0,-22.9576,18.4904,null,3,1586001600.0
2662,22,Congo (Brazzaville),2,-4383.0,21.7587,null,2,1586001600.0
2663,91,Canada,0,46.5653,-66.4619,New Brunswick,null,1586001600.0
2664,10,Laos,0,19.85627,102.495496,null,0,1586001600.0
2665,137,China,0,37.5777,112.2922,Shanxi,133,1586001600.0
2666,0,Western Sahara,0,24.2155,-12.8858,null,0,1586001600.0
2667,0,South Sudan,0,6.877,31.307,null,0,1586001600.0
2668,5,Nicaragua,1,12.8654,-85.2072,null,0,1586001600.0
2669,0,France,0,46.8852,-56.3159,Saint Pierre and Miquelon,0,1586001600.0
2670,4,Botswana,1,-22.3285,24.6849,null,0,1586001600.0
2671,5,United Kingdom,0,21.694,-71.7979,Turks and Caicos Islands,0,1586001600.0
2672,194,West Bank and Gaza,1,31.9522,35.2332,null,21,1585915200.0
2673,237,Vietnam,0,16.0,108.0,null,85,1585915200.0
2674,153,Venezuela,7,6.4238,-66.5897,null,52,1585915200.0
2675,227,Uzbekistan,2,41.3775,64.5853,null,25,1585915200.0
2676,369,Uruguay,4,-32.5228,-55.7658,null,68,1585915200.0
2677,114,United Kingdom,1,54.2361,-4.5481,Isle of Man,0,1585915200.0
2678,95,United Kingdom,0,36.1408,-5.3536,Gibraltar,46,1585915200.0
2679,232,United Kingdom,4,49.3723,-2.3644,Channel Islands,13,1585915200.0
2680,38168,United Kingdom,3605,55.3781,-3.436,null,135,1585915200.0
2681,1264,United Arab Emirates,9,24.0,54.0,null,108,1585915200.0
2682,1072,Ukraine,27,48.3794,31.1656,null,22,1585915200.0
2683,275586,US,7087,37902.0,-95.7129,null,9707,1585915200.0
2684,20921,Turkey,425,38.9637,35.2433,null,484,1585915200.0
2685,495,Tunisia,18,34.0,9.0,null,5,1585915200.0
2686,98,Trinidad and Tobago,6,10.6918,-61.2225,null,1,1585915200.0
2687,40,Togo,3,8.6195,0.8248,null,17,1585915200.0
2688,1978,Thailand,19,15.0,101.0,null,612,1585915200.0
2689,348,Taiwan*,5,23.7,121.0,null,50,1585915200.0
2690,19606,Switzerland,591,46.8182,8.2275,null,4846,1585915200.0
2691,6131,Sweden,358,63.0,16.0,null,205,1585915200.0
2692,159,Sri Lanka,4,7.0,81.0,null,24,1585915200.0
2693,119199,Spain,11198,40.0,-4.0,null,30513,1585915200.0
2694,1505,South Africa,9,-30.5595,22.9375,null,95,1585915200.0
2695,934,Slovenia,20,46.1512,14.9955,null,70,1585915200.0
2696,450,Slovakia,1,48.669,19.699,null,10,1585915200.0
2697,1114,Singapore,5,1.2833,103.8333,null,282,1585915200.0
2698,1476,Serbia,39,44165.0,21059.0,null,0,1585915200.0
2699,207,Senegal,1,14.4974,-14.4524,null,66,1585915200.0
2700,2039,Saudi Arabia,25,24.0,45.0,null,351,1585915200.0
2701,3,Saint Vincent and the Grenadines,0,12.9843,-61.2872,null,1,1585915200.0
2702,89,Rwanda,0,-1.9403,29.8739,null,0,1585915200.0
2703,4149,Russia,34,60.0,90.0,null,281,1585915200.0
2704,3183,Romania,133,45.9432,24.9668,null,283,1585915200.0
2705,1075,Qatar,3,25.3548,51.1839,null,93,1585915200.0
2706,9886,Portugal,246,39.3999,-8.2245,null,68,1585915200.0
2707,3383,Poland,71,51.9194,19.1451,null,56,1585915200.0
2708,3018,Philippines,136,13.0,122.0,null,52,1585915200.0
2709,1595,Peru,61,-9.19,-75152.0,null,537,1585915200.0
2710,92,Paraguay,3,-23.4425,-58.4438,null,6,1585915200.0
2711,1475,Panama,37,8.538,-80.7821,null,10,1585915200.0
2712,2686,Pakistan,40,30.3753,69.3451,null,126,1585915200.0
2713,252,Oman,1,21.0,57.0,null,57,1585915200.0
2714,5370,Norway,59,60.472,8.4689,null,32,1585915200.0
2715,430,North Macedonia,12,41.6086,21.7453,null,20,1585915200.0
2716,210,Nigeria,4,982.0,8.6753,null,25,1585915200.0
2717,120,Niger,5,17.6078,8817.0,null,0,1585915200.0
2718,868,New Zealand,1,-40.9006,174.886,null,103,1585915200.0
2719,23,Netherlands,2,18425.0,-63548.0,Sint Maarten,6,1585915200.0
2720,62,Netherlands,0,12.5186,-70358.0,Aruba,1,1585915200.0
2721,15723,Netherlands,1487,52.1326,5.2913,null,250,1585915200.0
2722,791,Morocco,48,31.7917,-7926.0,null,57,1585915200.0
2723,174,Montenegro,2,42.5,19.3,null,1,1585915200.0
2724,64,Monaco,1,43.7333,7.4167,null,3,1585915200.0
2725,591,Moldova,8,47.4116,28.3699,null,26,1585915200.0
2726,1510,Mexico,50,23.6345,-102.5528,null,633,1585915200.0
2727,186,Mauritius,7,-20.2,57.5,null,0,1585915200.0
2728,202,Malta,0,35.9375,14.3754,null,2,1585915200.0
2729,39,Mali,3,17.570692,-3.996166,null,0,1585915200.0
2730,3333,Malaysia,53,2.5,112.5,null,827,1585915200.0
2731,2612,Luxembourg,31,49.8153,6.1296,null,500,1585915200.0
2732,696,Lithuania,9,55.1694,23.8813,null,7,1585915200.0
2733,7,Liberia,0,6.4281,-9.4295,null,0,1585915200.0
2734,508,Lebanon,17,33.8547,35.8623,null,50,1585915200.0
2735,493,Latvia,1,56.8796,24.6032,null,1,1585915200.0
2736,130,Kyrgyzstan,1,41.2044,74.7661,null,6,1585915200.0
2737,417,Kuwait,0,29.5,47.75,null,82,1585915200.0
2738,126,Kosovo,1,42.602636,20.902977,null,10,1585915200.0
2739,10062,"Korea, South",174,36.0,128.0,null,6021,1585915200.0
2740,122,Kenya,4,-236.0,37.9062,null,4,1585915200.0
2741,464,Kazakhstan,6,48196.0,66.9237,null,29,1585915200.0
2742,310,Jordan,5,31.24,36.51,null,58,1585915200.0
2743,2617,Japan,63,36.0,138.0,null,514,1585915200.0
2744,119827,Italy,14681,43.0,12.0,null,19758,1585915200.0
2745,7428,Israel,40,31.0,35.0,null,403,1585915200.0
2746,4273,Ireland,120,53.1424,-7.6921,null,5,1585915200.0
2747,820,Iraq,54,33.0,44.0,null,226,1585915200.0
2748,53183,Iran,3294,32.0,53.0,null,17935,1585915200.0
2749,1986,Indonesia,181,-0.7893,113.9213,null,134,1585915200.0
2750,2567,India,72,21.0,78.0,null,192,1585915200.0
2751,1364,Iceland,4,64.9631,-19208.0,null,309,1585915200.0
2752,623,Hungary,26,47.1625,19.5033,null,43,1585915200.0
2753,222,Honduras,15,15.2,-86.2419,null,3,1585915200.0
2754,18,Haiti,0,18.9712,-72.2852,null,1,1585915200.0
2755,73,Guinea,0,9.9456,-9.6966,null,2,1585915200.0
2756,15,Guinea-Bissau,0,11.8037,-15.1804,null,0,1585915200.0
2757,50,Guatemala,1,15.7835,-90.2308,null,12,1585915200.0
2758,1613,Greece,63,39742.0,21.8243,null,78,1585915200.0
2759,91159,Germany,1275,51.0,9.0,null,24575,1585915200.0
2760,155,Georgia,0,42.3154,43.3569,null,28,1585915200.0
2761,321,France,0,-21.1351,55.2471,Reunion,40,1585915200.0
2762,128,France,2,-12.8275,45.1662,Mayotte,10,1585915200.0
2763,143,France,3,14.6415,-61242.0,Martinique,27,1585915200.0
2764,130,France,7,16.25,-61.5833,Guadeloupe,24,1585915200.0
2765,39,France,0,-17.6797,149.4068,French Polynesia,0,1585915200.0
2766,57,France,0,3.9339,-53.1258,French Guiana,22,1585915200.0
2767,64338,France,6507,46.2276,2.2137,null,14008,1585915200.0
2768,1615,Finland,20,64.0,26.0,null,300,1585915200.0
2769,35,Ethiopia,0,9.145,40.4897,null,3,1585915200.0
2770,961,Estonia,12,58.5953,25136.0,null,48,1585915200.0
2771,46,El Salvador,2,13.7942,-88.8965,null,0,1585915200.0
2772,985,Egypt,66,26.0,30.0,null,216,1585915200.0
2773,3368,Ecuador,145,-1.8312,-78.1834,null,65,1585915200.0
2774,49,Djibouti,0,11.8251,42.5903,null,8,1585915200.0
2775,10,Denmark,0,71.7069,-42.6043,Greenland,3,1585915200.0
2776,179,Denmark,0,61.8926,-6.9118,Faroe Islands,91,1585915200.0
2777,3757,Denmark,139,56.2639,9.5018,null,1193,1585915200.0
2778,4091,Czechia,53,49.8175,15.473,null,72,1585915200.0
2779,396,Cyprus,11,35.1264,33.4299,null,28,1585915200.0
2780,269,Cuba,6,22.0,-80.0,null,15,1585915200.0
2781,1079,Croatia,8,45.1,15.2,null,92,1585915200.0
2782,218,Cote d'Ivoire,1,7.54,-5.5471,null,19,1585915200.0
2783,416,Costa Rica,2,9.7489,-83.7534,null,11,1585915200.0
2784,1267,Colombia,25,4.5709,-74.2973,null,55,1585915200.0
2785,1260,China,1,29.1832,120934.0,Zhejiang,1228,1585915200.0
2786,180,China,3,39.3054,117.323,Tianjin,140,1585915200.0
2787,555,China,3,30.6171,102.7103,Sichuan,537,1585915200.0
2788,526,China,6,31.202,121.4491,Shanghai,348,1585915200.0
2789,778,China,7,36.3427,118.1498,Shandong,754,1585915200.0
2790,255,China,3,35.1917,108.8701,Shaanxi,244,1585915200.0
2791,67802,China,3203,30.9756,112.2707,Hubei,63612,1585915200.0
2792,845,China,4,22.3,114.2,Hong Kong,173,1585915200.0
2793,489,China,13,47.862,127.7615,Heilongjiang,469,1585915200.0
2794,1514,China,8,23.3417,113.4244,Guangdong,1368,1585915200.0
2795,349,China,1,26789.0,117.9874,Fujian,300,1585915200.0
2796,584,China,8,40.1824,116.4142,Beijing,434,1585915200.0
2797,3737,Chile,22,-35.6751,-71.543,null,427,1585915200.0
2798,null,Canada,null,56.1304,-106.3468,Recovery aggregated,2175,1585915200.0
2799,3255,Canada,67,51.2538,-85.3232,Ontario,null,1585915200.0
2800,207,Canada,0,44.682,-63.7443,Nova Scotia,null,1585915200.0
2801,1174,Canada,31,49.2827,-123.1207,British Columbia,null,1585915200.0
2802,509,Cameroon,8,3.848,11.5021,null,17,1585915200.0
2803,114,Cambodia,0,11.55,104.9167,null,35,1585915200.0
2804,302,Burkina Faso,16,12.2383,-1.5616,null,50,1585915200.0
2805,485,Bulgaria,14,42.7339,25.4858,null,30,1585915200.0
2806,134,Brunei,1,4.5353,114.7277,null,65,1585915200.0
2807,9056,Brazil,359,-14.235,-51.9253,null,127,1585915200.0
2808,579,Bosnia and Herzegovina,17,43.9159,17.6791,null,27,1585915200.0
2809,132,Bolivia,9,-16.2902,-63.5887,null,1,1585915200.0
2810,16770,Belgium,1143,50.8333,4.0,null,2872,1585915200.0
2811,351,Belarus,4,53.7098,27.9534,null,53,1585915200.0
2812,51,Barbados,0,13.1939,-59.5432,null,0,1585915200.0
2813,61,Bangladesh,6,23.685,90.3563,null,26,1585915200.0
2814,672,Bahrain,4,26275.0,50.55,null,382,1585915200.0
2815,443,Azerbaijan,5,40.1431,47.5769,null,32,1585915200.0
2816,11524,Austria,168,47.5162,14.5501,null,2022,1585915200.0
2817,400,Australia,2,-31.9505,115.8605,Western Australia,92,1585915200.0
2818,1085,Australia,7,-37.8136,144.9631,Victoria,476,1585915200.0
2819,74,Australia,2,-41.4545,145.9707,Tasmania,5,1585915200.0
2820,396,Australia,0,-34.9285,138.6007,South Australia,46,1585915200.0
2821,873,Australia,4,-28167.0,153.4,Queensland,8,1585915200.0
2822,22,Australia,0,-12.4634,130.8456,Northern Territory,0,1585915200.0
2823,2389,Australia,12,-33.8688,151.2093,New South Wales,4,1585915200.0
2824,91,Australia,1,-35.4735,149124.0,Australian Capital Territory,18,1585915200.0
2825,736,Armenia,7,40691.0,45382.0,null,43,1585915200.0
2826,1265,Argentina,39,-38.4161,-63.6167,null,266,1585915200.0
2827,439,Andorra,16,42.5063,1.5218,null,16,1585915200.0
2828,1171,Algeria,105,28339.0,1.6596,null,62,1585915200.0
2829,304,Albania,17,41.1533,20.1683,null,89,1585915200.0
2830,281,Afghanistan,6,33.0,65.0,null,10,1585915200.0
2831,28,United Kingdom,1,19.3133,-81.2546,Cayman Islands,0,1585915200.0
2832,16,Syria,2,34.802075,38.996815,null,0,1585915200.0
2833,245,San Marino,30,43.9424,12.4578,null,21,1585915200.0
2834,6,Nepal,0,28.1667,84.25,null,1,1585915200.0
2835,3,Malawi,0,-13.254308,34.301525,null,0,1585915200.0
2836,75,Liechtenstein,0,47.14,9.55,null,0,1585915200.0
2837,11,Libya,1,26.3351,17.228331,null,0,1585915200.0
2838,47,Jamaica,3,18.1096,-77.2975,null,2,1585915200.0
2839,22,France,1,18708.0,-63501.0,St Martin,2,1585915200.0
2840,7,Fiji,0,-17.7134,17865.0,null,0,1585915200.0
2841,22,Eritrea,0,15.1794,39.7823,null,0,1585915200.0
2842,134,Congo (Kinshasa),13,-4383.0,21.7587,null,3,1585915200.0
2843,141,China,2,41.2956,122.6085,Liaoning,124,1585915200.0
2844,8,Chad,0,15.4542,18.7322,null,0,1585915200.0
2845,969,Canada,13,53.9333,-116.5765,Alberta,null,1585915200.0
2846,20,Burma,1,21.9162,95.956,null,0,1585915200.0
2847,24,Bahamas,1,25343.0,-77.3963,null,1,1585915200.0
2848,2,Sierra Leone,0,8.460555,-11.779889,null,0,1585915200.0
2849,11,Netherlands,1,12.1696,-68.99,Curacao,3,1585915200.0
2850,10,Mozambique,0,-18.665695,35.529562,null,0,1585915200.0
2851,138,China,2,37.8099,101583.0,Gansu,127,1585915200.0
2852,2,Canada,0,64.8255,-124.8457,Northwest Territories,null,1585915200.0
2853,8,Angola,2,-11.2027,17.8739,null,1,1585915200.0
2854,0,United Kingdom,0,-51.7963,-59.5236,Falkland Islands (Islas Malvinas),0,1585915200.0
2855,13,Saint Lucia,0,13.9094,-60.9789,null,1,1585915200.0
2856,12,Dominica,0,15.415,-61.371,null,0,1585915200.0
2857,6,Cabo Verde,1,16.5388,-23418.0,null,0,1585915200.0
2858,39,Zambia,1,-15.4167,28.2833,null,0,1585828800.0
2859,161,West Bank and Gaza,1,31.9522,35.2332,null,18,1585828800.0
2860,233,Vietnam,0,16.0,108.0,null,75,1585828800.0
2861,146,Venezuela,5,6.4238,-66.5897,null,43,1585828800.0
2862,205,Uzbekistan,2,41.3775,64.5853,null,25,1585828800.0
2863,350,Uruguay,4,-32.5228,-55.7658,null,62,1585828800.0
2864,95,United Kingdom,1,54.2361,-4.5481,Isle of Man,0,1585828800.0
2865,88,United Kingdom,0,36.1408,-5.3536,Gibraltar,46,1585828800.0
2866,193,United Kingdom,3,49.3723,-2.3644,Channel Islands,0,1585828800.0
2867,35,United Kingdom,0,32.3078,-64.7505,Bermuda,11,1585828800.0
2868,33718,United Kingdom,2921,55.3781,-3.436,null,135,1585828800.0
2869,1024,United Arab Emirates,8,24.0,54.0,null,96,1585828800.0
2870,897,Ukraine,22,48.3794,31.1656,null,19,1585828800.0
2871,45,Uganda,0,1.0,32.0,null,0,1585828800.0
2872,243453,US,5926,37902.0,-95.7129,null,9001,1585828800.0
2873,18135,Turkey,356,38.9637,35.2433,null,415,1585828800.0
2874,455,Tunisia,14,34.0,9.0,null,5,1585828800.0
2875,94,Trinidad and Tobago,5,10.6918,-61.2225,null,1,1585828800.0
2876,39,Togo,2,8.6195,0.8248,null,17,1585828800.0
2877,1875,Thailand,15,15.0,101.0,null,505,1585828800.0
2878,20,Tanzania,1,-6.369,34.8888,null,2,1585828800.0
2879,339,Taiwan*,5,23.7,121.0,null,45,1585828800.0
2880,18827,Switzerland,536,46.8182,8.2275,null,4013,1585828800.0
2881,5568,Sweden,308,63.0,16.0,null,103,1585828800.0
2882,8,Sudan,2,12.8628,30.2176,null,2,1585828800.0
2883,151,Sri Lanka,4,7.0,81.0,null,21,1585828800.0
2884,112065,Spain,10348,40.0,-4.0,null,26743,1585828800.0
2885,1462,South Africa,5,-30.5595,22.9375,null,50,1585828800.0
2886,897,Slovenia,17,46.1512,14.9955,null,70,1585828800.0
2887,426,Slovakia,1,48.669,19.699,null,5,1585828800.0
2888,1049,Singapore,4,1.2833,103.8333,null,266,1585828800.0
2889,1171,Serbia,31,44165.0,21059.0,null,0,1585828800.0
2890,195,Senegal,1,14.4974,-14.4524,null,55,1585828800.0
2891,1885,Saudi Arabia,21,24.0,45.0,null,328,1585828800.0
2892,2,Saint Vincent and the Grenadines,0,12.9843,-61.2872,null,1,1585828800.0
2893,84,Rwanda,0,-1.9403,29.8739,null,0,1585828800.0
2894,3548,Russia,30,60.0,90.0,null,235,1585828800.0
2895,2738,Romania,115,45.9432,24.9668,null,267,1585828800.0
2896,949,Qatar,3,25.3548,51.1839,null,72,1585828800.0
2897,9034,Portugal,209,39.3999,-8.2245,null,68,1585828800.0
2898,2946,Poland,57,51.9194,19.1451,null,56,1585828800.0
2899,2633,Philippines,107,13.0,122.0,null,51,1585828800.0
2900,1414,Peru,55,-9.19,-75152.0,null,537,1585828800.0
2901,77,Paraguay,3,-23.4425,-58.4438,null,2,1585828800.0
2902,1317,Panama,32,8.538,-80.7821,null,9,1585828800.0
2903,2421,Pakistan,34,30.3753,69.3451,null,125,1585828800.0
2904,231,Oman,1,21.0,57.0,null,57,1585828800.0
2905,5147,Norway,50,60.472,8.4689,null,32,1585828800.0
2906,384,North Macedonia,11,41.6086,21.7453,null,17,1585828800.0
2907,184,Nigeria,2,982.0,8.6753,null,20,1585828800.0
2908,98,Niger,5,17.6078,8817.0,null,0,1585828800.0
2909,797,New Zealand,1,-40.9006,174.886,null,92,1585828800.0
2910,18,Netherlands,1,18425.0,-63548.0,Sint Maarten,6,1585828800.0
2911,60,Netherlands,0,12.5186,-70358.0,Aruba,1,1585828800.0
2912,14697,Netherlands,1339,52.1326,5.2913,null,250,1585828800.0
2913,708,Morocco,44,31.7917,-7926.0,null,31,1585828800.0
2914,144,Montenegro,2,42.5,19.3,null,0,1585828800.0
2915,60,Monaco,1,43.7333,7.4167,null,2,1585828800.0
2916,505,Moldova,6,47.4116,28.3699,null,23,1585828800.0
2917,1378,Mexico,37,23.6345,-102.5528,null,35,1585828800.0
2918,169,Mauritius,7,-20.2,57.5,null,0,1585828800.0
2919,196,Malta,0,35.9375,14.3754,null,2,1585828800.0
2920,36,Mali,3,17.570692,-3.996166,null,0,1585828800.0
2921,3116,Malaysia,50,2.5,112.5,null,767,1585828800.0
2922,59,Madagascar,0,-18.7669,46.8691,null,0,1585828800.0
2923,2487,Luxembourg,30,49.8153,6.1296,null,80,1585828800.0
2924,649,Lithuania,9,55.1694,23.8813,null,7,1585828800.0
2925,494,Lebanon,16,33.8547,35.8623,null,46,1585828800.0
2926,458,Latvia,0,56.8796,24.6032,null,31,1585828800.0
2927,116,Kyrgyzstan,0,41.2044,74.7661,null,5,1585828800.0
2928,342,Kuwait,0,29.5,47.75,null,81,1585828800.0
2929,9976,"Korea, South",169,36.0,128.0,null,5828,1585828800.0
2930,110,Kenya,3,-236.0,37.9062,null,4,1585828800.0
2931,435,Kazakhstan,3,48196.0,66.9237,null,27,1585828800.0
2932,299,Jordan,5,31.24,36.51,null,45,1585828800.0
2933,2495,Japan,62,36.0,138.0,null,472,1585828800.0
2934,115242,Italy,13915,43.0,12.0,null,18278,1585828800.0
2935,6857,Israel,36,31.0,35.0,null,338,1585828800.0
2936,3849,Ireland,98,53.1424,-7.6921,null,5,1585828800.0
2937,772,Iraq,54,33.0,44.0,null,202,1585828800.0
2938,50468,Iran,3160,32.0,53.0,null,16711,1585828800.0
2939,1790,Indonesia,170,-0.7893,113.9213,null,112,1585828800.0
2940,2543,India,72,21.0,78.0,null,191,1585828800.0
2941,1319,Iceland,4,64.9631,-19208.0,null,284,1585828800.0
2942,585,Hungary,21,47.1625,19.5033,null,42,1585828800.0
2943,219,Honduras,14,15.2,-86.2419,null,3,1585828800.0
2944,19,Guyana,4,5.0,-58.75,null,0,1585828800.0
2945,52,Guinea,0,9.9456,-9.6966,null,0,1585828800.0
2946,47,Guatemala,1,15.7835,-90.2308,null,12,1585828800.0
2947,10,Grenada,0,12.1165,-61.679,null,0,1585828800.0
2948,1544,Greece,53,39742.0,21.8243,null,61,1585828800.0
2949,204,Ghana,5,7.9465,-1232.0,null,31,1585828800.0
2950,84794,Germany,1107,51.0,9.0,null,22440,1585828800.0
2951,134,Georgia,0,42.3154,43.3569,null,26,1585828800.0
2952,21,Gabon,1,-0.8037,11.6094,null,0,1585828800.0
2953,308,France,0,-21.1351,55.2471,Reunion,40,1585828800.0
2954,116,France,1,-12.8275,45.1662,Mayotte,10,1585828800.0
2955,138,France,3,14.6415,-61242.0,Martinique,27,1585828800.0
2956,128,France,6,16.25,-61.5833,Guadeloupe,24,1585828800.0
2957,59105,France,5387,46.2276,2.2137,null,12428,1585828800.0
2958,1518,Finland,19,64.0,26.0,null,300,1585828800.0
2959,29,Ethiopia,0,9.145,40.4897,null,3,1585828800.0
2960,858,Estonia,11,58.5953,25136.0,null,45,1585828800.0
2961,41,El Salvador,2,13.7942,-88.8965,null,0,1585828800.0
2962,865,Egypt,58,26.0,30.0,null,201,1585828800.0
2963,3163,Ecuador,120,-1.8312,-78.1834,null,65,1585828800.0
2964,1380,Dominican Republic,60,18.7357,-70.1627,null,16,1585828800.0
2965,40,Djibouti,0,11.8251,42.5903,null,0,1585828800.0
2966,177,Denmark,0,61.8926,-6.9118,Faroe Islands,81,1585828800.0
2967,3386,Denmark,123,56.2639,9.5018,null,1089,1585828800.0
2968,3858,Czechia,44,49.8175,15.473,null,67,1585828800.0
2969,356,Cyprus,10,35.1264,33.4299,null,28,1585828800.0
2970,233,Cuba,6,22.0,-80.0,null,13,1585828800.0
2971,1011,Croatia,7,45.1,15.2,null,88,1585828800.0
2972,194,Cote d'Ivoire,1,7.54,-5.5471,null,15,1585828800.0
2973,396,Costa Rica,2,9.7489,-83.7534,null,6,1585828800.0
2974,1161,Colombia,19,4.5709,-74.2973,null,55,1585828800.0
2975,1258,China,1,29.1832,120934.0,Zhejiang,1228,1585828800.0
2976,183,China,2,24.974,101.487,Yunnan,172,1585828800.0
2977,554,China,3,30.6171,102.7103,Sichuan,537,1585828800.0
2978,522,China,6,31.202,121.4491,Shanghai,343,1585828800.0
2979,775,China,7,36.3427,118.1498,Shandong,753,1585828800.0
2980,647,China,0,32.9711,119.455,Jiangsu,631,1585828800.0
2981,67802,China,3199,30.9756,112.2707,Hubei,63471,1585828800.0
2982,802,China,4,22.3,114.2,Hong Kong,147,1585828800.0
2983,488,China,13,47.862,127.7615,Heilongjiang,469,1585828800.0
2984,325,China,6,39.549,116.1306,Hebei,310,1585828800.0
